,Children,Bandwidth_GB_Year,Age,Tenure,MonthlyCharge
246,0,1464.035068,41,6.307178205,200.118516
1594,4,515.5449981,66,1.738486682,182.465269
9682,0,4998.863127,84,52.90819,184.9496
1529,0,1930.538667,61,17.0219219,240.114868
8223,4,5851.168448,21,60.7968,255.1417
923,3,876.2446802,67,5.259033624,204.949594
7553,2,4681.487886,41,52.24584,179.9476
4364,3,1478.745798,25,7.848542,265.147
669,3,406.5230396,74,3.7013893,102.474625
3604,4,1782.001605,48,11.29098,119.9568
5108,2,5233.690338,38,53.07379,152.4579
1910,5,1428.608241,79,10.91916339,197.494455
8344,4,5107.688262,84,57.26943,169.9671
5248,4,6521.587044,23,65.28829,210.1051
7183,3,4615.321143,89,48.80395,117.4392
3958,2,702.030012,82,6.162825,127.4887
6957,3,5450.60098,64,60.22003,162.5119
6026,0,6284.162335,75,70.6626,220.1478
5643,0,6131.484263,78,67.93291,252.6378
2696,0,2540.062525,72,21.09953,174.9882
2591,2,1342.337702,53,8.909806,139.9875
5906,5,6294.155657,24,68.88054,184.9647
1781,1,968.8971697,21,9.46447702,144.960655
6509,9,5142.752759,49,46.58314,222.6281
3013,1,1965.90329,39,9.539097,255.1336
7133,7,6096.007893,51,65.61564,127.4601
2307,3,2020.782911,29,13.8206,119.9568
7276,1,5993.09022,76,70.71182,182.447
3690,2,1149.009681,59,9.447103,152.4952
687,3,1328.568048,74,9.428767036,232.641455
6011,3,5994.735404,48,62.21334,162.4653
7071,0,5083.099357,60,61.343,102.4746
612,2,986.2673645,46,10.03212915,134.950905
7167,8,5847.186613,26,63.96748,129.995
9205,3,5087.557363,80,59.22188,182.4833
3200,2,790.2154278,40,7.542197,79.97886
2267,3,2914.993204,74,25.32558,277.6513
9781,2,6077.760962,87,66.88596,220.1615
6629,1,6657.053711,54,71.27703,152.4624
4135,1,2616.565517,19,22.13831,242.6435
1898,8,3934.848461,34,34.80793399,152.457857
9530,3,5921.501848,78,66.73461,207.6094
8153,0,5816.619375,86,63.30112,162.4608
258,3,854.2977548,38,6.73327535,114.997564
2924,1,948.6927365,78,2.224742,177.4876
9424,1,5562.080707,65,59.20792,142.4827
4943,0,828.1128045,77,3.595204,232.6228
2822,0,1057.31768,50,4.845811,222.65
6529,4,5267.174112,42,60.53871,127.482
3339,5,985.2729584,71,7.891654,182.447
3525,8,484.8655509,58,2.293413,124.9781
4563,0,1161.766944,36,6.999666,232.6415
9656,2,6603.944194,76,69.34207,202.6362
7908,5,4888.511162,73,48.92659,174.9882
5329,3,4828.2039,40,48.21972,152.4624
5223,0,6192.147248,48,66.09922,144.9889
2285,10,1151.849425,85,3.935134,255.1372
6063,2,6134.954553,76,67.09106,232.6707
4654,1,763.7549084,62,1.712499,242.6281
5000,2,3632.236502,80,41.88907,169.9741
6710,1,3171.439732,41,38.02352,112.4551
9324,1,5690.433807,23,67.00686,124.9781
484,5,538.1168657,33,1.033067819,167.456419
2211,0,919.5165157,40,6.840972,195.0062
5416,3,6739.19212,42,69.2962,232.624
7563,4,4539.933056,79,45.84636,287.6427
2555,0,837.2614393,54,1.442102,222.6792
7,2,979.6127078,30,4.26425515,114.950905
3657,0,1455.89147,71,10.55165,159.9794
6411,0,5855.929799,19,62.26072,149.9928
9164,3,5934.090437,81,69.62503,104.9629
4874,0,512.1675846,87,1.112412,232.6415
4402,0,581.3197743,33,2.637164,179.9476
8916,0,5688.797995,18,66.22321,134.9801
5546,2,5145.473955,73,60.9767,124.9781
5297,3,5794.255165,69,61.25573,149.9378
2426,0,1038.379263,87,13.20294,112.4551
6744,0,4967.421648,81,52.0883,174.9882
1814,0,1559.323963,39,9.705809585,152.510442
6822,2,5635.275035,58,63.99811,164.9889
9625,5,6265.320961,75,66.38094,245.1457
2274,0,1586.408716,78,10.91296,152.4579
1011,1,2278.858365,53,24.64624542,137.439154
1577,10,1242.543701,53,3.509036092,252.637807
7264,4,5146.161642,21,54.23655,207.4673
1067,4,1857.751688,63,15.24536909,210.12704
1991,3,937.3165462,30,5.412980331,182.446995
3970,1,1132.054698,35,6.435125,207.6386
9073,1,5087.668651,21,57.65657,147.4421
5879,2,6002.159687,62,66.9541,217.4725
8430,4,5836.607029,80,63.37764,262.6106
4542,0,1340.927976,75,3.11391,225.1457
9326,0,5432.940887,41,64.05063,147.4421
7193,4,5484.556598,35,53.77192,154.9755
3867,2,2143.189724,55,18.76373,139.9875
9415,0,5978.10151,68,70.90623,179.9476
6823,3,4221.824522,22,43.28044,92.45514
3048,0,768.6735365,49,2.431373,137.4836
781,0,1509.912313,21,9.715065141,262.610632
6747,1,3997.551698,59,45.51836,107.4806
2675,3,967.8404944,50,4.617824,187.4847
1749,1,1608.002659,77,8.785452901,202.636202
6222,4,5899.937578,32,57.59524,200.1323
7946,0,6392.803419,58,70.84337,265.147
2791,8,2210.449566,27,14.63647,267.6647
6519,1,5109.745716,70,52.83052,154.9919
5774,4,5562.051941,41,58.78687,139.983
6357,1,6430.118112,18,71.41919,204.9634
4979,2,1470.429882,20,8.618298,255.1417
7588,0,4346.836338,86,48.5611,229.9931
1091,1,1912.109481,71,18.97328429,182.467607
6526,2,3913.652398,84,45.30473,149.9778
9607,3,5605.5846,73,67.11266,102.4746
4627,0,323.751566,57,2.241794,124.9781
2324,0,2006.106282,58,19.75809,104.9643
6534,1,4894.222619,34,50.45458,149.9447
8971,0,5308.256406,44,55.68048,129.9598
5055,0,6815.305528,18,69.87041,220.1149
2608,4,673.250968,68,1.563383,124.9607
9020,1,5662.729675,63,65.31625,127.4887
2290,1,968.2908707,46,6.002744,194.9581
1727,1,1333.444788,80,13.72354614,149.962093
610,1,1321.193696,89,12.3848312,169.967067
4666,2,636.2377993,84,4.946157,129.995
8051,2,6192.473684,89,65.84526,167.4847
5413,3,5030.771701,19,54.50776,172.4579
343,0,1284.442486,57,4.893221514,207.475448
4683,1,371.8766911,27,2.292165,79.97886
8784,3,5802.742727,88,71.26615,112.4551
3750,2,1943.981469,76,16.05745,117.4392
8453,4,6347.9348,37,66.23131,287.6427
9307,1,6071.169112,24,67.75441,202.4433
5999,3,6269.306466,65,71.88705,182.447
3215,4,1492.297826,46,13.61564,159.965
97,10,1956.7337,23,12.97632235,187.484705
7387,4,5160.332033,40,59.15954,169.9928
7665,1,5845.877831,21,63.13521,197.6288
5176,7,5953.091281,46,66.76084,162.5007
7279,3,6442.923528,78,69.88786,162.4653
6165,0,5841.516274,27,61.53705,149.9447
1537,0,988.3956919,22,2.067992783,119.95684
3588,1,506.5377808,26,3.895605,112.4551
9442,1,4129.863047,32,39.27473,175.0062
6985,1,5222.892116,35,61.78097,92.5018
3648,0,959.4182525,75,8.83974,162.4689
2657,0,877.2126863,20,6.7064,159.9875
9826,0,4610.508173,67,54.93761,137.4686
1517,3,1064.888301,29,2.101748234,132.466002
5061,0,4888.954667,60,51.20818,172.4705
9349,0,3891.731564,73,42.6185,165.0182
4624,4,979.2710238,41,10.14235,79.97886
4272,2,3365.186813,69,28.31929,222.6281
3669,2,1435.659724,57,7.896421,142.5007
6566,4,3692.038737,30,38.34208,204.9496
5800,2,4939.550584,77,59.66274,112.4551
2090,4,2261.179586,44,22.04122,192.4705
7097,0,6291.972267,40,69.14122,197.6288
6171,2,6745.232916,27,71.65389,129.9621
572,6,1631.872719,83,6.956508263,220.114868
9558,4,5838.500288,59,60.7205,144.9889
4688,0,1459.766208,77,14.0795,159.9942
9074,1,5381.382441,43,61.64558,149.9621
3062,1,1530.742396,29,8.287531,152.4624
9293,6,6055.261009,51,65.12042,220.1323
6470,0,6540.915805,29,68.03515,187.4673
7160,1,6175.920386,44,66.64301,129.9778
6633,1,3208.1605,32,37.11912,92.5018
8491,3,5450.903985,51,61.74695,182.4653
7925,1,5022.316317,29,51.54883,139.9349
7345,4,5976.795747,49,66.49135,174.9919
6304,1,5838.7225,28,68.17349,112.4844
7900,1,4745.853799,89,54.53013,152.4907
9439,1,5638.438682,21,57.27183,194.9663
8185,0,5817.251946,52,70.03794,137.4872
4479,0,960.0935745,22,2.005733,275.1336
4948,2,342.5038822,45,1.312447,137.5165
5976,1,6661.40216,27,69.37615,200.1185
370,4,1923.549943,82,18.37317391,194.976769
1938,4,1115.319187,79,2.24841574,184.963371
2352,10,2212.360308,64,15.73243,265.147
7127,10,4652.112318,54,48.36269,159.9942
1753,4,1956.469091,23,16.15614223,194.969934
3670,7,937.3671919,59,5.115763,117.5152
7298,3,5203.678475,63,54.01325,162.4538
3652,0,2142.048492,62,23.75492,157.4836
5201,1,5999.675904,22,66.85703,204.9797
7909,5,5975.364608,69,64.90171,117.4392
2361,2,1317.291468,85,11.14615,220.1185
4260,0,1638.079725,36,16.53241,114.9658
5432,1,5796.999774,89,71.93473,124.9643
6285,3,4357.22211,19,45.28275,207.6094
4991,2,1343.149177,57,13.02184,114.9658
7600,4,5319.904812,50,58.43075,92.45514
9462,4,4899.165964,36,56.77789,112.4551
3737,0,1544.583357,58,17.02059,147.4601
7520,1,5184.174341,43,61.6107,92.48802
8559,3,5771.07207,63,61.65935,200.1465
8926,3,5605.985814,58,53.62789,235.1555
9990,1,5590.205755,68,63.63416,192.4404
5591,0,5779.744736,83,61.02521,187.4974
1171,0,804.3790601,81,3.61323465,252.637807
7370,3,5486.682465,44,62.76856,159.9805
7937,0,5951.771265,27,65.84668,124.9607
8086,3,5629.354953,75,65.68687,169.9741
1422,3,1011.509096,56,2.354138635,139.934918
6782,1,4753.29229,49,51.6849,94.97283
9443,2,4728.350252,84,52.78874,207.6094
8139,5,4839.958124,36,44.03142,242.6106
9350,2,6374.14986,42,68.86185,129.9598
8018,4,3798.942746,32,38.64796,187.4847
6339,3,4926.848896,48,50.56908,132.466
9647,0,6023.656633,39,66.50879,187.656
874,3,2539.76136,32,14.89720747,225.145743
2297,2,1403.556394,48,8.079294,245.132
2643,4,1024.131285,43,4.310974,240.1149
7531,1,6262.849668,33,70.67216,172.4624
1719,0,1827.283455,36,10.68004106,154.975543
5347,3,5449.470206,79,59.52291,147.4564
5932,0,6317.989438,73,70.16829,129.9598
840,0,2441.022927,65,19.76529476,200.118516
9937,1,4899.037694,65,57.20149,117.4835
581,2,879.6579171,50,7.21126107,179.947583
204,0,822.3008694,20,3.86023041,129.976324
1641,1,1299.5973,73,14.52416667,157.469817
2014,8,2710.705946,29,18.2156,184.9634
3253,0,310.8595496,45,2.590681,124.9643
7540,1,4947.739322,68,56.74758,195.0062
905,2,1234.176575,67,12.05713486,127.488728
631,2,2031.266556,81,19.17821675,207.609354
8420,1,4972.337033,77,54.06613,242.6326
7823,0,5691.423795,69,67.25763,149.9483
1974,1,1597.578464,63,14.64298089,184.978458
162,3,1195.393037,76,5.972864167,139.934918
4998,2,1170.945568,75,6.482702,159.9794
1243,1,1203.563432,78,10.43448006,184.978458
9450,0,5473.614497,78,65.01229,137.4392
7764,1,5766.181037,45,67.78586,104.9923
4713,2,1460.696574,58,7.895618,154.9618
875,3,1068.543522,69,8.735757967,159.965008
1431,5,1870.659833,27,15.98515564,169.937833
8738,10,5932.680002,87,64.38287,152.509
6868,0,4494.687693,50,50.07213,207.4974
4643,8,2523.250672,25,20.91805,124.9607
5080,1,5311.978852,56,61.79462,147.4421
5783,0,6084.511649,58,66.63219,127.4421
9138,0,5473.581033,69,59.54349,252.6378
7616,1,4855.947409,50,53.36122,175.1331
8039,1,5559.5235,38,60.49719,222.6362
7955,3,6933.85068,62,70.33868,255.1336
9437,1,5661.862374,19,66.49811,124.9781
2856,3,1301.393401,79,9.952476,182.49
1861,0,2112.65313,54,24.02275725,127.481989
2659,2,1063.793472,71,7.900866,184.9853
3384,2,924.0477339,70,1.320603,194.9663
9564,3,5736.046673,23,59.8408,117.4392
9776,4,5284.148453,30,57.49156,182.4653
8090,5,3710.175331,37,39.97152,137.4392
8347,8,3905.467558,37,43.04477,134.9509
7462,2,6046.985248,77,67.05692,222.6362
6886,0,5789.412751,24,66.52106,182.447
4733,0,971.3001605,28,8.031947,182.4833
3331,2,2792.394717,43,23.18508,172.4705
9006,4,5315.375131,45,58.23259,192.4404
8635,1,5312.34805,31,59.59893,182.447
6404,0,6770.315596,51,69.56294,202.65
8346,1,6225.546359,85,67.49463,245.175
9464,1,6048.496879,70,69.48387,184.9715
7060,0,6376.421613,81,68.21625,177.4945
2096,5,1478.422099,34,5.66162,172.4705
2003,0,904.795841,29,2.105603,129.9915
8804,1,5246.886102,45,58.52385,192.4404
9732,6,6381.859686,22,71.24523,149.9776
4676,6,2022.556285,50,7.821554,270.1604
5017,3,6398.915423,77,66.50412,202.6362
7469,0,4179.193883,62,48.53271,159.9512
546,3,1808.311421,26,8.054118994,197.483972
1449,3,556.6697772,50,3.330819942,137.439154
3986,3,889.1589238,55,3.250618,197.6288
6900,0,6666.88982,67,70.84512,200.1185
2610,0,1136.589804,89,2.367066,232.6378
1900,4,2060.745551,82,16.3364928,242.657291
3920,2,1178.011696,41,3.230823,184.9496
2757,0,1601.994832,45,10.49269,172.4705
6124,0,5256.017788,39,55.76068,127.4421
6397,0,4982.535602,71,53.63969,129.9483
1885,3,693.358004,62,3.032321354,207.49737
9823,0,6399.941128,48,68.61974,172.4404
5738,1,4966.136132,48,57.20095,159.9512
8667,1,6130.458297,24,68.43831,172.4555
5890,2,4616.261041,49,46.55143,129.9621
2097,4,2050.942844,76,11.50316,232.6378
9289,4,4927.749239,59,51.74916,197.6288
5692,1,3912.208832,32,42.67725,214.9525
499,0,2275.888923,86,16.92163398,210.105118
5624,0,5813.10524,26,58.97505,194.9663
836,0,2044.73861,56,15.74763468,142.452604
3471,3,840.7473935,60,6.523366,147.5031
4697,1,654.4586472,51,4.16861,159.9349
6280,1,5367.063694,57,59.00106,240.1149
8883,1,5100.988534,56,54.40563,242.6281
2171,8,1806.59355,45,16.02992,117.4835
9231,2,5651.302353,70,59.21421,164.9715
5678,1,6335.855442,56,68.32614,129.9598
9184,2,4167.667908,70,46.04347,204.9797
398,0,1710.958869,28,10.90397471,277.63748
2010,4,1574.866243,70,9.390135,162.4608
5166,2,5659.522313,56,59.67215,162.4538
5871,2,5412.512376,79,61.59822,152.4798
9792,0,6398.080421,25,69.10375,139.965
1283,3,926.9394553,19,3.418302206,207.609354
8390,8,6375.589567,80,61.70044,237.6549
2448,9,1009.028786,32,2.12851,117.4872
4256,8,2389.304765,76,23.81965,149.9621
1836,1,1636.72261,45,11.34130832,222.649979
9596,2,5393.505389,65,62.63117,169.9378
1019,3,1761.711017,20,11.34544436,140.00128
5066,0,4595.920043,30,42.74672,245.147
1326,4,1668.779606,55,10.92247392,162.446995
8752,0,4571.667787,42,47.4649,129.9483
475,2,1086.92093,82,5.372758028,129.962093
2810,1,1186.556596,34,4.995373,265.1283
8632,1,4286.838179,40,46.65167,184.9939
1651,1,1136.55652,86,11.07083425,172.503404
9611,2,6004.101327,61,70.18387,160.0013
1169,7,1208.458932,57,3.816472249,152.44408
2528,1,1036.098256,33,5.585807,184.9785
1206,2,726.6441549,37,3.550421402,169.937833
6256,7,6321.838223,71,71.44432,202.4433
7926,1,5847.100806,52,70.24032,144.9607
5469,1,5460.921432,51,61.3125,152.5022
9383,2,3270.009915,50,36.76838,117.472
431,0,811.5600648,53,5.02568958,184.978458
7700,8,6207.251325,44,67.98776,139.9816
867,2,828.6984604,58,5.62805389,117.51525
2974,1,1636.905029,56,13.8101,104.9781
5236,2,5311.784514,84,59.59391,172.4848
5093,0,6001.584896,45,67.04233,184.9785
5433,0,6261.419372,79,68.64996,132.466
541,4,1197.180331,20,8.932053699,167.456419
5195,3,5701.481448,31,59.05164,255.1665
1132,0,1144.050351,70,10.24058579,172.457857
9837,0,5061.53662,79,61.8401,134.9509
4501,1,1418.327071,30,5.123883,194.9663
6354,4,5784.798117,30,62.56252,194.9882
9333,0,6529.773925,25,69.69574,129.9621
3390,1,512.8321486,25,1.668767,169.9447
3888,4,934.5432733,85,6.165028,194.9699
2962,4,812.928535,47,5.464488,172.5104
4155,1,753.8000793,52,2.459304,177.6508
3259,3,703.1820621,28,1.611266,174.9755
6302,0,5843.648096,45,63.00356,129.9778
6034,4,5321.727773,47,58.36624,182.49
7918,0,5729.894172,59,68.26584,179.9656
9936,0,4747.251504,57,52.07771,114.9509
2583,0,1524.881001,55,12.91538,217.4702
2813,2,1078.756333,52,8.479465,147.5031
3959,0,588.3651083,23,1.578151,172.4579
2947,1,1705.874036,58,12.73029,152.4742
6643,1,6195.495314,52,65.09908,164.9853
5174,0,5417.412777,69,58.04171,149.9447
6841,1,6041.017611,83,68.53196,114.9509
8298,3,5786.391502,55,67.35636,137.4392
3586,0,1208.719407,50,5.72421,175.0062
9228,4,6230.059428,33,67.92751,137.4698
7988,0,5843.001421,89,68.3486,172.4579
2563,0,1686.417922,35,18.01018,167.4564
2630,2,680.4074741,74,1.37258,187.656
3190,1,403.1214716,82,1.875298,149.9621
7778,1,5622.295605,88,61.70332,190.1737
7645,2,4894.14385,83,56.45799,182.4538
5036,1,5978.20414,50,62.48639,177.4876
1080,1,2323.477681,21,19.58895462,139.983006
4283,3,1031.356925,46,1.52349,174.9882
9711,3,5981.786697,63,64.33534,117.4686
7085,1,5674.253089,41,59.65149,129.9598
2085,1,2160.951234,48,17.08264,149.9447
6345,6,3796.013665,74,39.93768,172.4579
2452,1,1046.765683,76,4.336113,139.9349
4966,1,2580.274842,28,19.34604,184.961
2023,1,822.774438,20,3.943222,139.9816
8071,5,5165.041808,76,50.69374,232.624
8987,4,5790.464895,28,65.03219,139.9568
8718,1,5748.631133,78,66.19707,172.4624
7321,4,6740.868766,19,66.99456,202.65
226,1,795.4957358,62,6.035737465,179.947583
1013,4,1668.961962,40,6.745272795,210.105118
6679,1,6196.925843,68,70.44727,207.6094
1929,5,2353.856438,85,22.37864487,124.960655
1043,1,721.8510774,84,2.601455981,232.641455
5251,4,6555.766575,20,68.94384,255.1555
1404,0,770.971694,73,3.871799525,252.62403
2179,10,945.5166208,44,4.632153,137.4392
697,6,491.8773506,82,1.338441957,182.465269
1124,1,676.2054121,28,2.072317222,202.443347
7378,4,4511.720825,73,44.29563,174.9699
3895,3,865.1029349,27,4.72236,169.9447
8217,3,6856.666585,48,69.66186,235.1372
5110,1,4445.416771,63,49.50734,217.4702
1778,0,1745.431051,63,8.661116617,255.133571
7786,3,5918.039284,40,68.36284,104.9629
2634,0,650.0225046,23,2.599617,149.9913
7187,2,5998.575756,84,62.27403,202.6362
7544,0,5626.901599,33,63.63151,159.9642
7604,1,5899.878533,52,68.92748,160.0013
3489,0,864.4642177,24,2.313262,127.4601
8259,5,4534.558824,47,52.39253,112.4551
1037,0,565.4577938,84,2.39088492,124.960655
6093,4,4654.692645,81,49.50927,104.9781
2256,0,534.4791223,45,5.229738,102.4746
8188,4,4329.842926,62,43.99275,140.0013
2613,0,736.3553892,31,1.768753,220.1478
313,0,1088.263081,63,8.892893007,174.991856
2649,10,2020.896358,20,16.93329,179.9476
2281,0,1177.660151,82,7.755991,242.6326
6741,2,4828.989251,44,49.05868,152.5104
2979,0,792.9175185,46,1.602966,137.4836
2547,2,981.3822842,42,1.740144,242.6573
5512,6,4596.831004,19,48.49962,130.0244
5132,4,5261.201726,24,56.69146,162.4526
2159,1,1179.381802,86,5.423869,184.9496
7080,0,5393.585005,30,61.19712,139.9568
3137,1,2429.379449,87,19.92045,187.4974
9079,1,4604.128041,21,49.7983,130.0064
5850,0,5232.068649,86,53.75074,202.6362
9865,1,5546.494271,48,54.74518,232.6378
6445,0,5473.599849,77,58.7814,129.9915
3967,1,1078.709113,38,4.198245,235.1591
1428,2,1598.603464,65,11.44470291,137.483594
8422,1,4644.934479,70,51.53345,220.1185
2520,8,2267.526558,23,12.52502,207.4754
7837,2,5961.257871,64,65.2394,242.6326
4969,4,745.7123774,36,2.745106,120.0035
1855,3,1446.505628,57,16.86058234,112.455141
8884,3,4727.906301,58,52.8369,159.9349
5602,1,5234.429593,72,60.40651,162.5299
9344,0,5214.288823,69,54.88836,245.175
9868,1,4633.969478,63,54.87071,112.4844
448,1,1060.026737,56,4.85576672,127.442069
7703,0,5088.760007,45,59.93377,167.4564
1284,4,715.3186358,87,4.837990763,162.468917
5995,2,5746.454782,73,62.38889,142.4689
7899,3,5189.736525,28,54.396,229.9931
3727,0,1612.709993,87,13.07421,149.9378
7353,2,5269.166004,76,58.50292,114.9509
361,1,775.5613336,86,4.950398978,220.118516
6279,2,5846.298734,28,66.67672,137.4616
5230,9,4324.223957,58,46.33817,149.9621
8942,3,4609.33258,83,53.25801,159.983
7295,1,5467.675628,68,66.19713,124.9935
8891,0,6051.457992,18,58.89646,225.1457
7534,2,4934.232191,38,55.97115,160.0122
6251,3,5645.047981,45,64.49909,149.9778
5926,0,4813.13127,52,53.80449,184.9647
5149,3,5583.671778,57,63.24097,159.9349
2460,3,1588.984136,79,8.939477,154.9755
22,3,713.0633088,52,6.652298992,124.964303
2066,3,2146.833629,63,22.37984,169.9447
1653,1,673.9015902,76,2.162477942,210.138
702,7,1885.438773,36,12.84120976,240.114868
8490,10,5299.289196,43,56.34451,152.4798
2743,1,1318.102379,24,11.84082,152.466
1376,0,1111.834697,48,5.427546075,117.468591
1724,3,2947.224753,33,23.10105854,154.975543
2468,1,2392.010213,72,19.12428,187.6094
3754,6,1618.557444,27,7.704545,119.9568
2325,1,1498.47689,32,12.27217,132.5127
460,2,1267.634616,80,9.461939857,252.62403
5163,2,4955.912119,21,50.69979,172.4567
4183,3,1754.124518,27,9.175977,174.9699
5526,0,6127.79877,50,68.68481,207.6094
4082,2,1030.22533,50,1.690026,162.4608
1486,1,1108.349605,76,7.517405581,230.105118
3678,5,903.733212,45,2.976407,204.9634
282,0,929.2607767,44,3.778174405,242.632554
6579,6,5524.694912,60,62.03561,172.4441
4558,0,498.8080579,54,2.941261,152.466
4308,3,1094.028517,50,2.141515,277.6513
6684,1,5403.036108,36,59.27056,194.9882
4865,2,1377.348602,88,6.431215,187.6094
3537,0,1435.244426,45,7.281658,184.9496
3868,0,810.6535635,80,6.101406,92.45514
7003,4,5714.324105,54,58.33853,207.4754
2581,0,2095.926619,24,16.38978,142.5007
1368,0,1237.560637,23,5.146834768,172.456745
9469,4,4824.822478,21,54.20972,104.9923
8197,0,5727.737286,24,68.03889,144.9607
597,2,771.6292755,48,4.768869377,149.959755
4351,7,1848.363566,53,7.969762,232.624
6346,0,4108.101249,22,37.86885,187.6094
8976,1,6298.280809,63,65.50686,232.624
6379,4,6741.094654,45,66.31632,225.1457
4758,3,1910.19173,76,17.1248,207.6094
646,1,1178.057753,81,6.357562637,152.510442
6381,0,5487.492711,73,60.91248,240.1149
7527,3,6358.605209,51,70.36179,220.1185
9697,0,6089.653615,30,70.50969,179.9794
6023,3,5481.191737,48,62.9411,115.0021
7954,0,5785.96133,77,68.9214,179.9476
7165,1,5572.805273,72,66.68874,144.9607
3468,0,356.9526336,85,1.450971,162.5005
7797,0,5744.96728,67,62.83739,117.4392
7697,1,6597.676726,51,71.28653,142.4827
2990,4,1318.670361,67,9.25677,174.9755
9407,3,6419.956581,79,69.7539,245.1457
